SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,player_name,season,player_id,season_type
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500236,2025-11-16T00:00:00,HOU vs. ORL,W,27.248333333333335,1,8,0.125,0,0,0.0,1,2,0.5,8,5,13,0,2,0,0,1,3,1,3,-2,16.6,0,0,16.0,1,1,1,1,5,19,2,23,1,1,1,12,8,10,1,6,1,18,4,12,11,20,19,14,21,18,19,4,1,14,1,27:15,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500042,2025-11-14T00:00:00,HOU vs. POR,W,17.516666666666666,2,4,0.5,0,0,0.0,1,2,0.5,5,6,11,0,0,1,2,0,1,1,5,22,27.2,0,0,22.0,1,1,1,1,18,7,9,11,1,1,1,12,8,10,6,4,6,18,20,6,1,1,6,14,11,3,6,4,1,6,1,17:31,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500218,2025-11-12T00:00:00,HOU vs. WAS,W,16.883333333333333,2,5,0.4,0,0,0.0,1,2,0.5,5,3,8,4,1,0,2,1,2,1,5,21,25.6,0,0,21.0,1,1,1,1,20,7,8,17,1,1,1,12,8,10,6,15,12,1,6,12,1,20,12,14,11,4,8,4,1,10,1,16:53,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500191,2025-11-09T00:00:00,HOU @ MIL,W,22.3,5,7,0.714,0,0,0.0,2,2,1.0,5,1,6,1,1,0,0,0,2,1,12,-3,19.7,0,0,19.0,1,1,1,1,11,1,3,7,1,1,1,5,8,1,6,24,20,12,6,12,11,1,12,14,2,19,13,4,1,13,1,22:18,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500032,2025-11-07T00:00:00,HOU @ SAS,L,20.078333333333333,1,4,0.25,0,0,0.0,1,1,1.0,3,5,8,1,0,1,0,0,2,2,3,-7,17.1,0,0,14.0,1,19,19,19,14,19,9,20,1,1,1,12,20,1,17,6,12,12,20,6,11,1,12,10,21,23,16,4,1,20,1,20:05,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500160,2025-11-03T00:00:00,HOU vs. DAL,W,23.128333333333334,2,3,0.667,0,0,0.0,0,2,0.0,3,6,9,1,1,2,2,0,3,2,4,6,27.3,0,0,22.0,1,1,1,1,9,7,19,8,1,1,1,20,8,20,17,4,10,12,6,2,1,1,19,10,14,13,5,4,1,6,1,23:08,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500146,2025-11-01T00:00:00,HOU @ BOS,W,14.45,2,3,0.667,0,0,0.0,0,0,0.0,3,2,5,3,1,0,0,0,1,1,4,13,13.5,0,0,12.0,1,1,1,1,24,7,19,8,1,1,1,20,21,20,17,22,22,2,6,12,11,1,6,14,14,10,23,4,1,23,1,14:27,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500131,2025-10-29T00:00:00,HOU @ TOR,W,19.706666666666667,5,6,0.833,0,0,0.0,2,2,1.0,8,4,12,2,1,1,1,0,3,1,12,14,34.4,1,0,30.0,1,1,1,1,15,1,4,4,1,1,1,5,8,1,1,11,3,7,6,6,5,1,19,14,2,8,2,1,1,2,1,19:42,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500116,2025-10-27T00:00:00,HOU vs. BKN,W,16.058333333333334,0,1,0.0,0,0,0.0,4,4,1.0,5,3,8,1,1,0,1,0,1,2,4,20,17.1,0,0,15.0,1,1,1,1,22,24,24,24,1,1,1,2,5,1,6,15,12,12,6,12,5,1,6,10,14,5,16,4,1,16,1,16:04,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500093,2025-10-24T00:00:00,HOU vs. DET,L,25.233333333333334,4,4,1.0,0,0,0.0,3,4,0.75,6,4,10,0,1,3,0,0,2,3,11,-4,31.0,1,0,27.0,1,19,19,19,8,4,9,1,1,1,1,3,5,9,3,11,8,18,6,1,11,1,12,6,4,20,3,1,1,3,1,25:14,1,Steven Adams,2025-26,203500,Regular Season
2025-26,203500,Steven Adams,Steven,1610612745,HOU,Houston Rockets,0022500001,2025-10-21T00:00:00,HOU @ OKC,L,36.50666666666667,1,4,0.25,0,0,0.0,2,2,1.0,5,8,13,3,3,0,0,0,4,5,4,2,21.1,0,0,20.0,1,19,19,19,1,19,9,20,1,1,1,5,8,1,6,1,1,2,1,12,11,1,24,3,14,17,12,4,1,12,1,36:30,1,Steven Adams,2025-26,203500,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500468,2025-12-31T00:00:00,TOR vs. DEN,L,33.166666666666664,7,14,0.5,2,4,0.5,4,4,1.0,3,11,14,10,0,1,1,0,4,3,20,6,57.8,1,1,50.0,1,21,21,21,21,18,20,14,8,12,7,10,12,1,9,2,2,1,32,13,16,1,24,13,14,14,6,1,1,8,1,33:10,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500451,2025-12-29T00:00:00,TOR vs. ORL,W,36.916666666666664,5,12,0.417,1,2,0.5,2,2,1.0,2,9,11,2,2,2,1,1,3,3,13,-3,36.2,1,0,33.0,1,1,1,1,7,29,29,27,14,21,7,17,20,1,14,4,5,30,18,5,16,20,14,13,30,22,26,1,3,28,1,36:55,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500441,2025-12-28T00:00:00,TOR vs. GSW,W,42.446666666666665,11,17,0.647,0,1,0.0,1,1,1.0,9,16,25,10,3,3,1,3,4,2,23,24,77.0,1,1,66.0,1,1,1,1,1,3,7,6,22,28,22,23,24,1,1,1,1,1,10,2,16,32,24,25,9,1,1,1,1,1,1,42:27,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500425,2025-12-26T00:00:00,TOR @ WAS,L,29.023333333333333,6,14,0.429,0,2,0.0,2,2,1.0,2,2,4,7,3,0,0,4,0,3,14,-29,26.3,0,0,25.0,1,21,21,21,34,21,20,22,22,21,22,17,20,1,14,34,32,8,10,31,29,35,1,13,26,35,32,18,3,33,1,29:01,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500414,2025-12-23T00:00:00,TOR @ MIA,W,35.916666666666664,10,14,0.714,0,1,0.0,7,8,0.875,1,7,8,4,3,0,0,0,0,8,27,21,39.6,0,0,39.0,1,1,1,1,12,6,20,1,22,28,22,3,3,14,24,11,20,22,10,31,29,1,1,2,6,3,22,18,3,17,1,35:55,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500397,2025-12-21T00:00:00,TOR @ BKN,L,33.733333333333334,3,10,0.3,0,3,0.0,0,0,0.0,1,5,6,1,3,1,2,0,2,0,6,-22,20.7,0,0,19.0,1,21,21,21,17,33,32,35,22,19,22,26,28,26,24,21,23,35,10,13,6,1,6,33,35,34,34,18,3,34,1,33:44,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500388,2025-12-20T00:00:00,TOR vs. BOS,L,33.13333333333333,5,15,0.333,1,5,0.2,1,1,1.0,2,7,9,6,4,0,2,0,2,3,12,-10,33.8,0,0,32.0,1,21,21,21,22,29,16,32,14,6,19,23,24,1,14,11,18,10,5,31,6,1,6,13,33,29,29,18,3,30,1,33:08,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500374,2025-12-18T00:00:00,TOR @ MIL,W,35.96666666666667,10,14,0.714,2,3,0.667,2,5,0.4,5,6,11,2,5,2,2,1,1,4,24,6,47.2,1,0,47.0,1,1,1,1,11,6,20,1,8,19,2,17,10,24,2,17,5,30,3,5,6,20,4,10,7,14,14,1,3,10,1,35:58,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022501227,2025-12-15T00:00:00,TOR @ MIA,W,32.435,8,16,0.5,1,4,0.25,0,1,0.0,4,6,10,6,4,2,3,0,5,2,17,14,49.0,1,0,44.0,1,1,1,1,24,12,10,14,14,12,16,26,24,26,5,17,13,10,5,5,4,1,31,25,20,7,12,1,3,12,1,32:26,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022501202,2025-12-09T00:00:00,TOR vs. NYK,L,37.45,6,18,0.333,1,6,0.167,0,0,0.0,0,5,5,4,2,2,0,3,3,2,13,-20,29.0,0,0,27.0,1,21,21,21,5,21,4,32,14,5,21,26,28,26,31,21,26,22,18,5,29,32,14,25,30,33,31,18,3,31,1,37:27,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500358,2025-12-07T00:00:00,TOR vs. BOS,L,37.266666666666666,6,12,0.5,0,1,0.0,6,7,0.857,2,9,11,8,2,1,1,3,5,6,18,-8,47.2,1,0,41.0,1,21,21,21,6,21,29,14,22,28,22,5,5,16,14,4,5,5,18,13,16,32,31,3,16,27,14,1,3,14,1,37:16,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500344,2025-12-05T00:00:00,TOR vs. CHA,L,31.433333333333334,6,15,0.4,1,5,0.2,0,0,0.0,0,3,3,5,4,1,1,0,2,3,13,-15,26.1,0,0,26.0,1,21,21,21,30,21,16,30,14,6,19,26,28,26,31,29,33,17,5,13,16,1,6,13,30,31,33,18,3,32,1,31:26,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500336,2025-12-04T00:00:00,TOR vs. LAL,L,36.13333333333333,8,16,0.5,2,5,0.4,5,6,0.833,4,7,11,9,1,1,3,0,1,5,23,3,60.7,1,0,53.0,1,21,21,21,9,12,10,14,8,6,13,6,7,17,5,11,5,3,28,13,4,1,4,5,9,18,4,1,3,6,1,36:08,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500319,2025-12-02T00:00:00,TOR vs. POR,W,38.516666666666666,10,18,0.556,3,7,0.429,5,7,0.714,1,6,7,7,6,1,2,1,3,5,28,18,49.9,0,0,51.0,1,1,1,1,3,6,4,11,3,2,12,6,5,22,24,17,21,8,1,13,6,20,14,5,4,4,10,18,3,7,1,38:31,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500303,2025-11-30T00:00:00,TOR @ NYK,L,31.516666666666666,7,17,0.412,4,7,0.571,0,0,0.0,2,3,5,4,3,1,2,1,4,1,18,-6,36.0,0,0,37.0,1,21,21,21,29,18,7,29,1,2,5,26,28,26,14,29,26,22,10,13,6,20,24,30,16,23,27,18,3,19,1,31:31,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500294,2025-11-29T00:00:00,TOR @ CHA,L,39.34,11,16,0.688,1,2,0.5,7,8,0.875,3,9,12,5,3,2,1,1,3,6,30,-6,57.9,1,0,54.0,1,21,21,21,2,3,10,3,14,21,7,3,3,14,9,4,3,17,10,5,16,20,14,3,3,23,5,1,3,4,1,39:20,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500063,2025-11-26T00:00:00,TOR vs. IND,W,36.43333333333333,5,12,0.417,0,1,0.0,14,14,1.0,5,5,10,4,4,0,1,1,3,9,24,1,41.0,1,0,40.0,1,1,1,1,8,29,29,27,22,28,22,1,1,1,2,21,13,22,5,31,16,20,14,1,7,20,16,1,3,15,1,36:26,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500284,2025-11-24T00:00:00,TOR vs. CLE,W,38.3,8,13,0.615,0,2,0.0,2,2,1.0,2,9,11,6,4,1,0,0,2,1,18,14,39.2,1,0,37.0,1,1,1,1,4,12,27,8,22,21,22,17,20,1,14,4,5,10,5,13,29,1,6,30,16,7,23,1,3,19,1,38:18,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500279,2025-11-23T00:00:00,TOR vs. BKN,W,33.7,6,13,0.462,0,0,0.0,5,6,0.833,3,4,7,4,0,2,4,1,3,3,17,2,49.4,0,0,40.0,1,1,1,1,19,21,27,21,22,34,22,6,7,17,9,26,21,22,32,5,3,20,14,13,20,19,11,18,3,15,1,33:42,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500050,2025-11-21T00:00:00,TOR vs. WAS,W,29.9,10,15,0.667,3,4,0.75,0,0,0.0,0,5,5,2,2,3,0,0,3,0,23,14,39.0,0,0,39.0,1,1,1,1,32,6,16,4,3,12,1,26,28,26,31,21,26,30,18,2,29,1,14,33,9,7,24,18,3,17,1,29:54,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500258,2025-11-19T00:00:00,TOR @ PHI,W,36.03333333333333,8,17,0.471,0,2,0.0,0,0,0.0,4,5,9,5,6,1,1,2,2,3,16,14,34.3,0,0,34.0,1,1,1,1,10,12,7,20,22,21,22,26,28,26,5,21,18,17,1,13,16,30,6,13,23,7,28,18,3,24,1,36:02,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500245,2025-11-17T00:00:00,TOR vs. CHA,W,33.3,8,16,0.5,0,1,0.0,0,0,0.0,3,3,6,6,1,1,2,1,2,0,16,-6,40.2,0,0,34.0,1,1,1,1,20,12,10,14,22,28,22,26,28,26,9,29,23,10,28,13,6,20,6,33,23,23,18,18,3,24,1,33:18,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500230,2025-11-15T00:00:00,TOR @ IND,W,31.75,3,7,0.429,0,2,0.0,8,9,0.889,1,10,11,6,2,1,1,0,5,5,14,17,40.2,1,0,35.0,1,1,1,1,27,33,34,22,22,21,22,2,2,13,24,3,5,10,18,13,16,1,31,5,26,6,18,1,3,22,1,31:45,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500225,2025-11-13T00:00:00,TOR @ CLE,W,34.56666666666667,12,22,0.545,1,4,0.25,3,3,1.0,2,8,10,8,2,1,5,0,0,5,28,18,68.0,1,0,59.0,1,1,1,1,16,2,2,12,14,12,16,14,17,1,14,9,13,5,18,13,1,1,1,5,4,4,2,1,3,2,1,34:34,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500207,2025-11-11T00:00:00,TOR @ BKN,W,30.633333333333333,6,9,0.667,0,1,0.0,3,3,1.0,2,9,11,5,2,1,1,0,5,3,15,10,39.7,1,0,35.0,1,1,1,1,31,21,33,4,22,28,22,14,17,1,14,4,5,17,18,13,16,1,31,13,25,11,21,1,3,22,1,30:38,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500184,2025-11-08T00:00:00,TOR @ PHI,L,31.695,7,14,0.5,2,5,0.4,2,3,0.667,2,3,5,4,2,2,2,0,6,5,18,4,40.0,0,0,37.0,1,21,21,21,28,18,20,14,8,6,13,17,17,23,14,29,26,22,18,5,6,1,35,5,16,17,20,18,3,19,1,31:42,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500030,2025-11-07T00:00:00,TOR @ ATL,W,35.056666666666665,5,16,0.313,0,2,0.0,4,4,1.0,3,7,10,4,0,1,2,0,3,3,14,-1,41.0,1,0,34.0,1,1,1,1,14,29,10,34,22,21,22,10,12,1,9,11,13,22,32,13,6,1,14,13,26,21,16,1,3,24,1,35:03,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500165,2025-11-04T00:00:00,TOR vs. MIL,W,27.5,9,16,0.563,3,5,0.6,2,2,1.0,1,2,3,6,1,4,2,0,2,3,23,24,52.6,0,0,47.0,1,1,1,1,35,10,10,10,3,6,3,17,20,1,24,34,33,10,28,1,6,1,6,13,9,1,8,18,3,10,1,27:30,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500152,2025-11-02T00:00:00,TOR vs. MEM,W,32.28333333333333,8,19,0.421,3,8,0.375,0,0,0.0,5,7,12,8,2,1,5,0,3,2,19,9,61.4,1,0,54.0,1,1,1,1,25,12,3,26,3,1,15,26,28,26,2,11,3,5,18,13,1,1,14,25,15,12,3,1,3,4,1,32:17,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500022,2025-10-31T00:00:00,TOR @ CLE,W,34.6,6,14,0.429,1,4,0.25,1,4,0.25,2,8,10,5,3,1,1,1,2,3,14,-7,36.5,1,0,34.0,1,1,1,1,15,21,20,22,14,12,16,23,12,25,14,9,13,17,10,13,16,20,6,13,26,26,25,1,3,24,1,34:36,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500131,2025-10-29T00:00:00,TOR vs. HOU,L,32.82666666666667,11,18,0.611,4,7,0.571,5,6,0.833,1,4,5,2,0,2,1,0,4,4,31,-12,49.0,0,0,48.0,1,21,21,21,23,3,4,9,1,2,5,6,7,17,24,26,26,30,32,5,16,1,24,10,2,30,12,18,3,9,1,32:50,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500118,2025-10-27T00:00:00,TOR @ SAS,L,29.656666666666666,3,7,0.429,2,4,0.5,0,1,0.0,0,3,3,2,2,0,1,0,4,1,8,-8,15.6,0,0,17.0,1,21,21,21,33,33,34,22,8,12,7,26,24,26,31,29,33,30,18,31,16,1,24,30,34,27,35,18,3,35,1,29:39,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500111,2025-10-26T00:00:00,TOR @ DAL,L,33.733333333333334,13,24,0.542,3,5,0.6,4,5,0.8,4,7,11,6,5,1,0,1,4,4,33,5,53.2,1,0,55.0,1,21,21,21,17,1,1,13,3,6,3,10,10,20,5,11,5,10,3,13,29,20,24,10,1,16,7,1,3,3,1,33:44,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500092,2025-10-24T00:00:00,TOR vs. MIL,L,35.78333333333333,6,15,0.4,2,4,0.5,3,4,0.75,1,4,5,3,3,3,0,0,3,3,17,-17,33.5,0,0,33.0,1,21,21,21,13,21,16,30,8,12,7,14,12,21,24,26,26,29,10,2,29,1,14,13,20,32,30,18,3,28,1,35:47,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1630567,Scottie Barnes,Scottie,1610612761,TOR,Toronto Raptors,0022500082,2025-10-22T00:00:00,TOR @ ATL,W,31.883333333333333,9,14,0.643,0,0,0.0,4,4,1.0,0,6,6,9,1,1,2,2,4,2,22,9,50.7,0,0,43.0,1,1,1,1,26,10,20,7,22,34,22,10,12,1,31,17,23,3,28,13,6,30,24,25,13,12,9,18,3,13,1,31:53,1,Scottie Barnes,2025-26,1630567,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500483,2026-01-02T00:00:00,PHX vs. SAC,W,21.723333333333333,3,4,0.75,0,0,0.0,9,11,0.818,2,7,9,0,1,1,1,1,2,7,15,7,30.8,0,0,28.0,1,1,1,1,20,20,25,8,2,2,2,1,1,12,19,5,10,19,10,13,8,18,9,1,11,13,12,9,1,12,1,21:43,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500465,2025-12-31T00:00:00,PHX @ CLE,L,23.7,0,3,0.0,0,0,0.0,2,2,1.0,4,5,9,2,1,0,1,0,1,2,2,-12,17.8,0,0,15.0,1,19,19,19,17,28,26,28,2,2,2,14,18,1,5,15,10,4,10,21,8,1,4,18,27,22,25,9,1,26,1,23:42,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500434,2025-12-27T00:00:00,PHX @ NOP,W,10.616666666666667,4,9,0.444,0,0,0.0,2,2,1.0,8,0,8,0,0,0,0,1,1,2,10,-12,19.6,0,0,18.0,1,1,1,1,29,16,7,25,2,2,2,14,18,1,3,28,13,19,17,21,19,18,4,18,17,22,23,9,1,21,1,10:37,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500429,2025-12-26T00:00:00,PHX @ NOP,W,27.088333333333335,9,13,0.692,0,0,0.0,6,8,0.75,4,9,13,2,3,2,1,0,3,6,24,14,48.6,1,0,45.0,1,1,1,1,11,1,2,13,2,2,2,5,4,16,5,2,4,4,2,3,8,1,16,2,2,7,3,1,1,2,1,27:05,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500418,2025-12-23T00:00:00,PHX vs. LAL,W,21.383333333333333,7,8,0.875,0,0,0.0,4,4,1.0,3,6,9,2,0,0,2,0,1,4,18,19,37.8,0,0,33.0,1,1,1,1,21,6,13,2,2,2,2,9,11,1,11,10,10,4,17,21,2,1,4,8,9,2,7,9,1,7,1,21:23,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500392,2025-12-20T00:00:00,PHX @ GSW,L,18.133333333333333,2,3,0.667,0,0,0.0,0,0,0.0,1,4,5,1,0,2,1,0,0,0,4,-15,20.5,0,0,16.0,1,19,19,19,26,24,26,14,2,2,2,25,25,25,21,19,24,10,17,3,8,1,1,27,26,24,22,9,1,24,1,18:08,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500378,2025-12-18T00:00:00,PHX vs. GSW,W,19.016666666666666,2,3,0.667,0,0,0.0,2,2,1.0,1,3,4,1,1,1,1,0,2,1,6,12,17.3,0,0,15.0,1,1,1,1,25,24,26,14,2,2,2,14,18,1,21,22,26,10,10,13,8,1,9,21,24,11,27,9,1,26,1,19:01,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022501228,2025-12-14T00:00:00,PHX vs. LAL,L,28.885,9,10,0.9,0,0,0.0,2,3,0.667,3,3,6,1,1,0,3,0,2,2,20,14,36.7,0,0,33.0,1,19,19,19,2,1,6,1,2,2,2,14,14,19,11,22,19,10,10,21,1,1,9,18,5,7,8,9,1,7,1,28:53,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022501203,2025-12-10T00:00:00,PHX @ OKC,L,19.033333333333335,2,5,0.4,0,0,0.0,5,7,0.714,1,4,5,1,0,1,0,1,0,4,9,-30,19.5,0,0,17.0,1,19,19,19,24,24,20,26,2,2,2,6,6,18,21,19,24,10,17,13,19,18,1,8,20,29,24,9,1,22,1,19:02,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500365,2025-12-08T00:00:00,PHX @ MIN,W,28.585,7,9,0.778,1,1,1.0,7,9,0.778,3,4,7,3,0,2,0,0,4,6,22,-8,40.9,0,0,37.0,1,1,1,1,5,6,7,5,1,1,1,2,2,14,11,19,15,3,17,3,19,1,24,2,3,20,6,9,1,6,1,28:35,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500346,2025-12-05T00:00:00,PHX @ HOU,L,17.033333333333335,4,6,0.667,0,0,0.0,2,2,1.0,3,0,3,0,2,2,0,0,1,1,10,-21,17.6,0,0,17.0,1,19,19,19,27,16,17,14,2,2,2,14,18,1,11,28,29,19,4,3,19,1,4,21,17,28,26,9,1,22,1,17:02,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500317,2025-12-01T00:00:00,PHX @ LAL,W,24.866666666666667,6,8,0.75,0,0,0.0,1,3,0.333,1,5,6,1,0,2,1,0,0,5,13,14,30.7,0,0,26.0,1,1,1,1,16,10,13,8,2,2,2,22,14,23,21,15,19,10,17,3,8,1,1,5,14,7,13,9,1,16,1,24:52,1,Mark Williams,2025-26,1631109,Regular Season
2025-26,1631109,Mark Williams,Mark,1610612756,PHX,Phoenix Suns,0022500075,2025-11-28T00:00:00,PHX @ OKC,L,22.36,5,9,0.556,0,0,0.0,3,3,1.0,4,10,14,0,4,0,0,0,3,3,13,-10,25.8,1,0,27.0,1,19,19,19,19,14,7,21,2,2,2,11,14,1,5,1,3,19,1,21,19,1,16,14,14,21,18,1,1,14,1,22:22,1,Mark Williams,2025-26,1631109,Regular Season
